respondent_id,religiosity,social_activities,social_meetings,discuss_matters
1150,6,1,2,1.0
1151,10,1,7,1.0
1152,9,3,5,1.0
1153,8,4,4,1.0
1154,1,1,4,1.0
1155,7,3,4,1.0
1156,5,3,6,1.0
1157,5,3,6,1.0
1158,5,2,4,1.0
1159,3,2,5,1.0
1160,5,3,4,1.0
1161,2,1,4,2.0
1162,1,3,7,1.0
1163,2,3,4,1.0
1164,4,2,4,1.0
1165,5,2,6,1.0
1166,6,3,6,1.0
1167,9,3,6,1.0
1168,5,3,4,1.0
1169,2,2,5,1.0
1170,10,3,5,1.0
1171,3,2,6,1.0
1172,8,2,3,1.0
1173,5,3,5,1.0
1174,7,3,5,1.0
1175,0,2,6,1.0
1176,5,3,6,1.0
1177,5,2,4,1.0
1178,5,3,6,1.0
1179,9,2,3,1.0
1180,8,3,6,1.0
1181,0,3,3,1.0
1182,8,3,6,1.0
1183,2,2,3,1.0
1184,3,3,6,1.0
1185,3,3,6,1.0
1186,5,3,3,1.0
1187,7,3,6,1.0
1188,9,3,6,1.0
1189,5,3,6,1.0
1190,4,3,6,1.0
1191,9,3,6,1.0
1192,4,3,6,1.0
1193,5,3,3,1.0
1194,9,2,5,2.0
1195,3,2,4,1.0
1196,7,3,6,1.0
1197,6,3,5,1.0
1198,7,2,5,1.0
1199,0,2,4,1.0
1200,3,2,7,1.0
1201,2,3,7,2.0
1202,8,4,4,1.0
1203,2,3,6,1.0
1204,7,2,3,2.0
1205,0,2,6,1.0
1206,2,3,6,1.0
1207,8,3,7,1.0
1208,1,4,4,1.0
1209,0,3,6,1.0
1210,4,3,6,8.0
1211,10,1,6,1.0
1212,1,3,7,1.0
1213,10,1,5,1.0
1214,4,3,5,1.0
1215,6,3,6,2.0
1216,2,3,7,1.0
1217,5,3,6,1.0
1218,3,2,6,1.0
1219,6,3,7,1.0
1220,10,3,6,1.0
1221,8,2,7,2.0
1222,5,2,4,1.0
1223,7,2,5,2.0
1224,8,2,7,2.0
1225,5,3,6,1.0
1226,7,1,4,1.0
1227,7,3,7,1.0
1228,0,3,5,1.0
1229,5,1,2,2.0
1230,6,4,6,1.0
1231,10,3,6,1.0
1232,5,1,2,1.0
1233,0,1,6,2.0
1234,2,5,7,1.0
1235,4,4,6,2.0
1236,5,3,6,1.0
1237,2,1,6,2.0
1238,2,2,4,1.0
1239,8,4,7,1.0
1240,2,3,7,2.0
1241,5,1,2,1.0
1242,9,3,6,1.0
1243,4,3,5,1.0
1244,7,2,6,1.0
1245,0,1,7,1.0
1246,2,1,3,1.0
1247,0,4,4,1.0
1248,0,2,6,1.0
1249,4,1,6,1.0
1250,3,1,3,2.0
1251,5,2,7,1.0
1252,1,3,6,1.0
1253,6,2,4,1.0
1254,0,2,6,1.0
1255,3,3,4,1.0
1256,9,3,6,1.0
1257,5,1,4,1.0
1258,0,3,3,1.0
1259,8,3,6,1.0
1260,5,3,4,1.0
1261,10,3,6,1.0
1262,8,3,5,1.0
1263,6,4,4,1.0
1264,6,8,6,1.0
1265,4,4,5,1.0
1266,3,3,6,1.0
1267,8,3,4,1.0
1268,7,3,4,1.0
1269,8,3,7,1.0
1270,5,2,5,1.0
1271,8,4,6,1.0
1272,5,3,6,1.0
1273,6,3,7,1.0
1274,10,2,4,1.0
1275,88,2,6,1.0
1276,5,4,5,1.0
1277,0,3,4,1.0
1278,10,2,6,1.0
1279,10,1,5,1.0
1280,3,2,6,1.0
1281,7,2,2,1.0
1282,7,2,5,1.0
1283,5,2,4,1.0
1284,8,3,4,1.0
1285,7,3,5,1.0
1286,3,3,7,1.0
1287,7,3,3,1.0
1288,5,2,6,1.0
1289,5,2,3,1.0
1290,5,4,4,1.0
1291,5,2,6,1.0
1292,0,3,6,1.0
1293,6,2,7,1.0
1294,3,2,5,1.0
1295,1,3,6,1.0
1296,2,2,3,1.0
1297,2,2,6,1.0
1298,10,2,7,1.0
1299,8,2,6,1.0
1300,3,4,6,1.0
1301,4,2,5,1.0
1302,7,1,6,1.0
1303,8,2,5,1.0
1304,5,1,4,1.0
1305,6,3,6,1.0
1306,7,2,4,1.0
1307,5,3,5,1.0
1308,4,4,6,1.0
1309,5,2,7,1.0
1310,7,3,5,1.0
1311,6,4,7,1.0
1312,8,2,7,1.0
1313,7,4,7,1.0
1314,5,2,5,1.0
1315,9,2,5,1.0
1316,6,2,3,1.0
1317,7,3,5,1.0
1318,5,3,5,1.0
1319,3,3,5,1.0
1320,6,2,6,1.0
1321,9,2,3,1.0
1322,5,2,7,1.0
1323,4,2,6,1.0
1324,8,2,2,1.0
1325,2,2,5,1.0
1326,5,3,6,1.0
1327,3,3,6,1.0
1328,0,3,4,1.0
1329,1,1,5,1.0
1330,2,2,6,1.0
1331,3,4,6,1.0
1332,6,3,6,1.0
1333,2,3,6,1.0
1334,3,4,6,1.0
1335,2,2,6,1.0
1336,8,5,6,1.0
1337,6,4,6,1.0
1338,5,3,4,1.0
1339,6,3,6,1.0
1340,6,4,7,1.0
1341,0,3,5,1.0
1342,6,3,6,1.0
1343,2,4,6,1.0
1344,8,3,3,2.0
1345,7,2,6,1.0
1346,1,3,7,1.0
1347,0,3,6,1.0
1348,5,3,6,1.0
1349,2,3,6,1.0
1350,10,3,1,1.0
1351,0,4,6,1.0
1352,7,4,6,1.0
1353,8,3,6,1.0
1354,5,3,6,1.0
1355,8,3,2,1.0
1356,2,3,6,1.0
1357,4,3,6,1.0
1358,3,2,5,1.0
1359,1,3,6,1.0
1360,8,2,6,1.0
1361,2,2,5,1.0
1362,5,3,7,1.0
1363,5,3,5,1.0
1364,7,2,6,1.0
1365,88,3,6,1.0
1366,4,4,6,1.0
1367,3,2,2,1.0
1368,3,3,6,1.0
1369,0,3,6,1.0
1370,88,3,6,1.0
1371,0,3,5,1.0
1372,2,2,6,1.0
1373,0,4,6,1.0
1374,2,2,5,1.0
1375,0,2,6,1.0
1376,8,2,5,1.0
1377,7,3,5,1.0
1378,7,3,6,1.0
1379,1,3,5,1.0
1380,0,3,6,1.0
1381,8,3,5,1.0
1382,8,2,6,1.0
1383,1,1,4,1.0
1384,10,2,7,1.0
1385,1,4,6,1.0
1386,8,3,4,1.0
1387,6,2,6,1.0
1388,9,3,4,1.0
1389,8,4,6,1.0
1390,5,1,4,1.0
1391,8,2,6,1.0
1392,88,3,4,1.0
1393,5,2,6,1.0
1394,7,3,6,1.0
1395,5,2,4,1.0
1396,9,2,7,1.0
1397,5,3,4,1.0
1398,8,3,3,1.0
1399,5,3,6,1.0
1400,5,3,5,1.0
1401,7,2,6,1.0
1402,6,3,6,1.0
1403,3,2,3,1.0
1404,6,4,6,1.0
1405,5,3,4,1.0
1406,7,3,5,1.0
1407,0,2,7,1.0
1408,0,2,4,1.0
1409,5,2,5,1.0
1410,4,3,6,1.0
1411,0,3,3,1.0
1412,6,2,5,1.0
1413,5,3,4,1.0
1414,7,3,4,1.0
1415,5,3,6,1.0
1416,5,3,6,1.0
1417,0,2,5,1.0
1418,7,3,4,1.0
1419,5,3,6,1.0
1420,3,2,4,1.0
1421,0,2,5,1.0
1422,7,4,6,1.0
1423,2,3,4,1.0
1424,5,3,4,1.0
1425,5,3,6,1.0
1426,3,3,7,1.0
1427,2,2,6,1.0
1428,2,3,4,1.0
1429,4,3,5,1.0
1430,5,1,4,1.0
1431,5,2,4,1.0
1432,3,2,5,1.0
1433,6,4,4,1.0
1434,5,4,6,1.0
1435,5,4,5,1.0
1436,0,2,6,2.0
1437,9,2,4,1.0
1438,8,4,3,1.0
1439,6,3,4,1.0
1440,3,3,6,1.0
1441,7,3,6,1.0
1442,5,4,6,1.0
1443,0,3,6,1.0
1444,5,3,5,1.0
1445,0,2,2,1.0
1446,6,3,3,1.0
1447,5,3,7,1.0
1448,2,3,6,1.0
1449,5,3,3,1.0
1450,3,4,7,1.0
1451,5,1,6,1.0
1452,4,4,7,1.0
1453,10,2,6,1.0
1454,2,2,3,1.0
1455,2,2,7,1.0
1456,1,2,6,1.0
1457,1,3,6,1.0
1458,7,2,3,1.0
1459,6,2,4,1.0
1460,8,1,5,1.0
1461,4,3,5,1.0
1462,5,2,6,1.0
1463,4,3,3,1.0
1464,0,2,6,1.0
1465,5,3,3,1.0
1466,7,3,6,1.0
1467,2,3,4,1.0
1468,5,2,5,1.0
1469,5,3,6,1.0
1470,1,2,6,1.0
1471,5,2,1,1.0
1472,7,1,6,1.0
1473,8,4,6,1.0
1474,2,4,6,1.0
1475,10,2,4,1.0
1476,8,4,6,1.0
1477,4,2,5,1.0
1478,6,3,4,1.0
1479,4,2,7,1.0
1480,4,3,5,1.0
1481,8,3,4,1.0
1482,8,2,4,1.0
1483,1,2,5,1.0
1484,3,2,2,1.0
1485,4,2,5,1.0
1486,8,3,6,1.0
1487,2,2,3,1.0
1488,7,1,7,1.0
1489,3,3,7,1.0
1490,5,3,6,1.0
1491,4,3,5,1.0
1492,7,2,7,1.0
1493,5,3,3,1.0
1494,3,2,5,1.0
1495,7,2,3,1.0
1496,5,2,5,1.0
1497,1,4,7,1.0
1498,5,2,7,1.0
1499,5,3,5,1.0
1500,8,2,5,1.0
1501,3,3,6,1.0
1502,5,3,6,1.0
1503,6,3,5,1.0
1504,6,3,6,1.0
1505,1,4,7,1.0
1506,10,3,6,1.0
1507,8,4,6,1.0
1508,2,3,4,1.0
1509,8,3,6,1.0
1510,8,3,4,1.0
1511,2,3,6,1.0
1512,8,3,6,1.0
1513,7,2,2,1.0
1514,88,3,7,1.0
1515,7,2,4,1.0
1516,7,4,6,1.0
1517,1,3,7,1.0
1518,5,4,6,1.0
1519,8,2,7,1.0
1520,5,2,6,1.0
1521,7,2,5,1.0
1522,2,4,6,1.0
1523,4,3,6,1.0
1524,2,4,6,1.0
1525,4,4,6,1.0
1526,3,2,3,1.0
1527,2,2,4,1.0
1528,6,2,4,1.0
1529,8,2,6,1.0
1530,6,4,5,1.0
1531,2,4,5,1.0
1532,3,3,6,1.0
1533,7,2,7,1.0
1534,5,3,6,1.0
1535,6,3,7,1.0
1536,1,3,6,1.0
1537,5,8,6,1.0
1538,6,3,5,1.0
1539,0,2,5,1.0
1540,2,2,7,2.0
1541,6,3,3,1.0
1542,7,8,4,1.0
1543,8,3,3,1.0
1544,1,4,6,1.0
1545,0,3,6,1.0
1546,7,3,6,1.0
1547,8,2,4,1.0
1548,6,2,4,1.0
1549,5,2,5,1.0
1550,5,4,6,1.0
1551,3,2,6,1.0
1552,3,4,6,1.0
1553,2,3,3,1.0
1554,1,3,6,1.0
1555,7,3,7,1.0
1556,2,2,4,1.0
1557,4,2,4,1.0
1558,8,3,4,1.0
1559,3,3,5,1.0
1560,7,3,6,1.0
1561,6,2,3,1.0
1562,5,2,3,1.0
1563,4,2,5,1.0
1564,5,3,5,1.0
1565,0,3,4,1.0
1566,7,3,7,1.0
1567,4,2,7,1.0
1568,8,2,5,1.0
1569,5,3,6,1.0
1570,8,3,3,1.0
1571,2,3,5,1.0
1572,3,4,7,1.0
1573,1,3,5,1.0
1574,8,3,6,1.0
1575,9,2,6,1.0
1576,9,2,4,1.0
1577,3,2,6,1.0
1578,2,3,5,1.0
1579,5,2,2,1.0
1580,5,3,3,1.0
1581,4,3,7,1.0
1582,2,3,4,1.0
1583,6,2,7,1.0
1584,7,2,3,1.0
1585,5,3,5,1.0
1586,6,3,6,1.0
1587,4,3,6,1.0
1588,5,2,5,1.0
1589,5,3,5,1.0
1590,10,2,6,1.0
1591,6,2,5,1.0
1592,6,3,4,1.0
1593,7,3,6,1.0
1594,10,3,5,1.0
1595,4,3,5,1.0
1596,3,3,6,1.0
1597,5,3,4,1.0
1598,5,2,2,1.0
1599,5,3,4,1.0
1600,5,2,3,1.0
1601,4,2,6,1.0
1602,4,2,4,1.0
1603,7,4,6,1.0
1604,5,3,6,1.0
1605,5,4,6,1.0
1606,8,3,5,1.0
1607,4,2,5,1.0
1608,7,2,5,1.0
1609,5,2,6,1.0
1610,4,1,5,1.0
1611,3,3,6,1.0
1612,3,2,5,1.0
1613,6,2,5,1.0
1614,6,3,7,1.0
1615,6,3,4,1.0
1616,9,3,5,1.0
1617,5,2,3,1.0
1618,8,2,7,1.0
1619,1,2,5,1.0
1620,9,2,5,1.0
1621,6,4,5,1.0
1622,3,2,6,1.0
1623,5,3,6,1.0
1624,3,3,4,1.0
1625,2,3,4,1.0
1626,7,3,6,1.0
1627,4,2,3,1.0
1628,5,2,3,1.0
1629,8,3,6,1.0
1630,10,4,5,1.0
1631,7,4,4,1.0
1632,5,3,6,1.0
1633,6,2,5,8.0
1634,7,3,7,1.0
1635,7,2,6,2.0
1636,4,2,3,1.0
1637,3,3,6,1.0
1638,4,2,5,1.0
1639,3,3,6,1.0
1640,3,2,7,1.0
1641,10,2,1,1.0
1642,7,2,3,1.0
1643,6,2,6,1.0
1644,2,2,3,1.0
1645,1,2,2,1.0
1646,6,3,6,1.0
1647,8,4,6,1.0
1648,1,2,2,1.0
1649,4,2,4,1.0
1650,5,2,6,1.0
1651,8,3,6,1.0
1652,7,2,3,1.0
1653,3,2,7,1.0
1654,4,4,4,1.0
1655,5,8,5,1.0
1656,2,2,5,1.0
1657,2,3,5,1.0
1658,3,3,6,1.0
1659,8,3,6,1.0
1660,5,3,6,1.0
1661,6,2,6,1.0
1662,8,3,5,1.0
1663,2,3,7,1.0
1664,8,2,5,1.0
1665,8,4,6,1.0
1666,0,2,5,1.0
1667,2,3,6,1.0
1668,8,2,7,1.0
1669,3,3,6,1.0
1670,7,3,4,1.0
1671,10,2,6,1.0
1672,7,3,5,1.0
1673,6,4,4,1.0
1674,4,3,6,1.0
1675,8,3,4,1.0
1676,3,2,3,1.0
1677,1,2,6,1.0
1678,7,3,4,1.0
1679,3,3,5,1.0
1680,8,4,6,1.0
1681,5,8,6,1.0
1682,0,2,5,1.0
1683,0,2,3,1.0
1684,4,3,4,1.0
1685,4,2,5,1.0
1686,3,4,5,1.0
1687,5,2,5,1.0
1688,7,3,7,1.0
1689,7,3,7,1.0
1690,8,2,6,1.0
1691,3,2,3,1.0
1692,4,4,5,1.0
1693,5,3,7,1.0
1694,5,3,5,1.0
1695,5,3,6,1.0
1696,5,2,4,1.0
1697,6,3,6,1.0
1698,7,3,6,1.0
1699,8,3,6,1.0
1700,4,3,6,1.0
1701,4,4,6,1.0
1702,5,4,6,1.0
1703,10,3,6,1.0
1704,7,3,6,1.0
1705,5,2,4,1.0
1706,1,3,4,1.0
1707,8,3,5,1.0
1708,0,5,6,1.0
1709,6,4,7,1.0
1710,2,3,4,1.0
1711,3,3,4,1.0
1712,10,2,5,1.0
1713,5,2,6,1.0
1714,5,3,5,1.0
1715,6,4,6,1.0
1716,6,4,4,1.0
1717,7,3,6,1.0
1718,5,2,3,1.0
1719,3,2,5,1.0
1720,0,3,5,1.0
1721,8,2,6,1.0
1722,0,4,6,1.0
1723,7,3,4,1.0
1724,8,5,6,1.0
1725,3,3,6,1.0
1726,0,3,6,1.0
1727,3,2,6,1.0
1728,3,3,6,1.0
1729,10,2,6,1.0
1730,8,2,5,1.0
1731,3,3,4,1.0
1732,2,3,4,1.0
1733,6,4,7,1.0
1734,2,3,6,1.0
1735,7,4,6,1.0
1736,5,3,7,1.0
1737,7,2,5,1.0
1738,5,3,6,1.0
1739,5,3,4,1.0
1740,8,3,3,1.0
1741,8,3,6,1.0
1742,5,2,4,1.0
1743,4,3,7,1.0
1744,5,3,5,1.0
1745,5,3,6,1.0
1746,7,3,6,1.0
1747,0,4,7,1.0
1748,5,3,5,1.0
1749,5,4,6,1.0
1750,8,3,4,1.0
1751,7,3,6,1.0
1752,5,3,5,1.0
1753,9,2,6,1.0
1754,5,2,4,1.0
1755,2,8,4,1.0
1756,7,3,4,1.0
1757,4,3,4,1.0
1758,2,3,6,1.0
1759,7,4,6,1.0
1760,5,2,4,1.0
1761,8,8,4,1.0
1762,7,2,2,1.0
1763,3,3,3,1.0
1764,8,4,6,1.0
1765,8,2,4,1.0
1766,8,2,7,1.0
1767,10,3,6,1.0
1768,2,3,6,1.0
1769,5,1,3,1.0
1770,5,2,5,1.0
1771,3,3,6,1.0
1772,2,3,7,1.0
1773,6,2,4,1.0
1774,4,3,6,1.0
1775,1,3,7,1.0
1776,5,2,6,1.0
1777,0,4,5,1.0
1778,2,8,6,1.0
1779,4,4,6,1.0
1780,7,2,6,1.0
1781,4,3,6,1.0
1782,10,2,5,1.0
1783,8,3,6,1.0
1784,5,3,4,1.0
1785,1,2,5,1.0
1786,8,3,3,1.0
1787,7,2,7,1.0
1788,3,3,5,1.0
1789,0,1,6,1.0
1790,5,4,6,1.0
1791,8,1,3,2.0
1792,5,2,5,1.0
1793,5,3,6,1.0
1794,3,2,6,1.0
1795,5,3,7,1.0
1796,2,4,6,1.0
1797,5,3,6,1.0
1798,2,3,7,1.0
1799,2,3,6,2.0
1800,7,3,3,1.0
1801,88,3,6,1.0
1802,6,3,6,1.0
1803,5,2,5,1.0
1804,6,3,4,1.0
1805,7,2,6,1.0
1806,6,3,6,1.0
1807,7,4,7,1.0
1808,2,3,6,1.0
1809,7,2,4,1.0
1810,5,4,6,1.0
1811,0,2,6,1.0
1812,2,2,7,1.0
1813,2,3,5,1.0
1814,2,4,7,1.0
1815,10,3,4,1.0
1816,3,3,2,1.0
1817,5,3,5,1.0
1818,3,4,6,1.0
1819,2,3,7,1.0
1820,8,3,6,1.0
1821,8,3,3,1.0
1822,0,4,6,1.0
1823,1,4,7,1.0
1824,3,3,6,1.0
1825,7,2,4,1.0
1826,7,4,7,1.0
1827,4,2,4,1.0
1828,5,2,4,1.0
1829,5,4,5,1.0
1830,6,2,4,1.0
1831,10,3,6,1.0
1832,6,3,6,1.0
1833,4,2,3,1.0
1834,7,3,6,1.0
1835,10,2,6,1.0
1836,8,3,4,1.0
1837,6,3,6,1.0
1838,6,3,4,1.0
1839,9,3,6,1.0
1840,5,3,2,1.0
1841,8,3,4,1.0
1842,5,2,5,1.0
1843,5,2,6,1.0
1844,9,2,3,1.0
1845,3,4,3,1.0
1846,7,2,88,1.0
1847,3,3,6,1.0
1848,4,1,5,1.0
1849,5,3,4,1.0
1850,7,2,4,1.0
1851,8,3,4,1.0
1852,7,2,5,1.0
1853,9,3,5,1.0
1854,4,3,6,1.0
1855,7,3,4,1.0
1856,4,1,4,2.0
1857,0,4,4,1.0
1858,6,3,4,1.0
1859,2,3,6,1.0
1860,8,3,4,2.0
1861,2,4,5,1.0
1862,5,2,5,1.0
1863,8,1,4,2.0
1864,3,2,3,1.0
1865,5,4,4,1.0
1866,4,4,6,1.0
1867,5,2,3,2.0
1868,5,3,5,1.0
1869,0,3,5,1.0
1870,88,2,4,1.0
1871,6,2,5,1.0
1872,4,4,6,1.0
1873,2,8,7,1.0
1874,4,8,5,1.0
1875,3,3,5,1.0
1876,5,3,5,1.0
1877,6,2,4,1.0
1878,2,3,6,1.0
1879,5,2,6,1.0
1880,5,3,6,1.0
1881,7,3,6,1.0
1882,3,2,4,1.0
1883,5,8,2,2.0
1884,9,2,3,1.0
1885,2,3,7,1.0
1886,4,1,5,1.0
1887,8,8,4,1.0
1888,6,2,7,1.0
1889,2,2,4,1.0
1890,7,3,6,1.0
1891,8,2,6,1.0
1892,1,3,6,1.0
1893,0,2,6,1.0
1894,10,4,3,1.0
1895,4,2,2,1.0
1896,7,5,6,1.0
1897,4,3,6,1.0
1898,4,2,7,1.0
1899,7,3,6,1.0
1900,2,1,2,1.0
1901,3,2,3,2.0
1902,8,2,5,1.0
1903,10,2,6,1.0
1904,8,1,2,1.0
1905,9,2,3,1.0
1906,4,3,5,1.0
1907,6,2,4,1.0
1908,4,2,6,1.0
1909,5,3,6,1.0
1910,3,2,5,1.0
1911,4,2,6,1.0
1912,5,2,6,1.0
1913,6,1,3,1.0
1914,5,2,4,1.0
1915,2,3,6,1.0
1916,5,1,3,1.0
1917,8,3,6,1.0
1918,4,2,4,1.0
1919,6,3,6,1.0
1920,4,3,7,1.0
1921,5,2,4,1.0
1922,3,3,5,1.0
1923,5,3,6,1.0
1924,4,3,4,1.0
1925,7,4,5,1.0
1926,9,3,7,1.0
1927,6,3,4,1.0
1928,88,8,5,2.0
1929,5,2,4,1.0
1930,1,4,6,1.0
1931,5,2,3,1.0
1932,3,3,6,2.0
1933,6,3,7,1.0
1934,10,8,6,1.0
1935,2,4,7,1.0
1936,7,5,6,1.0
1937,8,3,5,1.0
1938,6,2,5,1.0
1939,1,2,4,1.0
1940,7,3,4,1.0
1941,5,3,5,1.0
1942,2,3,4,1.0
1943,6,4,6,1.0
1944,7,3,5,1.0
1945,5,3,4,1.0
1946,9,3,5,1.0
1947,6,3,6,1.0
1948,7,2,6,1.0
1949,7,3,6,1.0
1950,7,3,5,1.0
1951,5,2,5,1.0
1952,6,2,6,1.0
1953,7,2,6,1.0
1954,0,4,6,1.0
1955,5,3,5,1.0
1956,3,3,7,1.0
1957,5,2,3,1.0
1958,8,3,4,1.0
1959,0,3,5,1.0
1960,6,3,6,1.0
1961,5,3,6,1.0
1962,6,2,5,1.0
1963,8,2,4,1.0
1964,7,2,3,1.0
1965,2,2,6,1.0
1966,2,4,6,1.0
1967,0,8,4,1.0
1968,6,2,6,1.0
1969,10,3,6,1.0
1970,6,2,4,1.0
1971,5,3,6,1.0
1972,3,2,4,1.0
1973,6,4,5,1.0
1974,5,3,3,1.0
1975,0,2,5,1.0
1976,5,3,3,1.0
1977,4,4,6,1.0
1978,6,2,7,1.0
1979,5,3,4,1.0
1980,6,3,5,1.0
1981,6,4,7,1.0
1982,4,3,3,1.0
1983,3,3,6,1.0
1984,7,4,6,1.0
1985,8,3,5,1.0
1986,0,3,6,1.0
1987,5,3,5,1.0
1988,3,2,5,1.0
1989,5,3,3,1.0
1990,5,2,6,1.0
1991,88,3,6,1.0
1992,3,3,6,1.0
1993,2,3,6,1.0
1994,5,4,6,1.0
1995,8,2,5,1.0
1996,8,3,6,1.0
1997,2,8,4,1.0
1998,2,8,4,1.0
1999,0,1,5,2.0
2000,10,8,6,1.0
2001,7,8,4,2.0
2002,8,4,5,1.0
2003,7,4,4,1.0
2004,3,4,7,1.0
2005,6,2,7,1.0
2006,3,3,7,1.0
2007,8,3,5,1.0
2008,6,3,4,1.0
2009,4,1,7,1.0
2010,6,3,6,1.0
2011,7,1,7,1.0
2012,7,1,7,1.0
2013,1,2,6,1.0
2014,4,2,3,1.0
2015,5,4,4,1.0
2016,8,3,3,1.0
2017,5,3,4,1.0
2018,2,3,4,1.0
2019,8,3,6,1.0
2020,5,2,6,1.0
2021,8,3,5,1.0
2022,0,3,6,1.0
2023,8,2,3,1.0
2024,5,2,6,1.0
2025,4,2,7,2.0
2026,8,1,6,1.0
2027,8,2,7,1.0
2028,8,3,6,1.0
2029,5,2,2,1.0
2030,7,1,5,1.0
2031,8,3,6,1.0
2032,2,8,4,2.0
2033,4,8,3,8.0
2034,3,8,4,1.0
2035,5,3,3,1.0
2036,7,2,5,1.0
2037,3,3,4,1.0
2038,8,2,5,1.0
2039,3,1,5,1.0
2040,5,1,6,2.0
2041,0,4,6,1.0
2042,3,2,6,1.0
2043,4,3,4,1.0
2044,4,3,5,1.0
2045,0,3,5,1.0
2046,1,3,6,1.0
2047,7,3,5,1.0
2048,5,3,5,1.0
2049,7,3,4,1.0
2050,7,2,3,1.0
2051,8,3,5,1.0
2052,7,2,4,1.0
2053,7,3,6,1.0
2054,6,4,7,1.0
2055,1,3,4,1.0
2056,8,1,2,2.0
2057,3,3,6,1.0
2058,6,3,4,1.0
2059,3,2,2,1.0
2060,3,2,3,1.0
2061,10,3,6,1.0
2062,5,4,4,1.0
2063,2,2,7,1.0
2064,10,2,5,1.0
2065,8,4,6,1.0
2066,5,3,3,2.0
2067,6,3,5,1.0
2068,5,1,2,1.0
2069,4,2,3,1.0
2070,4,3,5,1.0
2071,6,3,5,1.0
2072,0,2,6,1.0
2073,3,4,6,1.0
2074,8,2,5,1.0
2075,0,1,6,2.0
2076,6,2,4,1.0
2077,4,3,4,1.0
2078,2,3,6,1.0
2079,3,3,6,1.0
2080,8,2,3,1.0
2081,0,1,6,1.0
2082,5,2,5,1.0
2083,5,3,5,1.0
2084,7,3,4,1.0
2085,5,3,5,1.0
2086,6,3,5,1.0
2087,8,4,6,1.0
2088,4,3,5,1.0
2089,1,4,6,1.0
2090,8,3,4,1.0
2091,3,3,6,1.0
2092,2,2,5,1.0
2093,2,4,6,1.0
2094,0,2,7,1.0
2095,1,2,5,1.0
2096,3,2,5,2.0
2097,0,8,5,1.0
2098,2,2,6,2.0
2099,4,3,4,1.0
2100,2,4,6,1.0
2101,2,3,4,1.0
2102,0,1,4,1.0
2103,3,2,4,1.0
2104,7,3,4,1.0
2105,6,1,3,1.0
2106,5,2,4,1.0
2107,2,3,7,1.0
2108,6,1,6,1.0
2109,2,4,6,1.0
2110,1,2,4,1.0
2111,5,2,7,1.0
2112,1,2,4,1.0
2113,0,1,6,1.0
2114,6,3,7,1.0
2115,0,4,7,1.0
2116,4,2,4,1.0
2117,2,4,4,1.0
2118,2,3,4,1.0
2119,5,3,4,1.0
2120,0,4,6,1.0
2121,2,3,6,1.0
2122,7,3,4,1.0
2123,4,3,6,1.0
2124,3,4,5,1.0
2125,1,3,4,1.0
2126,5,4,6,1.0
2127,0,2,5,1.0
2128,7,2,6,1.0
2129,6,3,6,1.0
2130,3,5,7,1.0
2131,3,3,5,1.0
2132,7,4,3,1.0
2133,3,2,4,1.0
2134,3,3,5,1.0
2135,0,4,6,1.0
2136,1,5,5,1.0
2137,4,3,6,1.0
2138,7,1,7,1.0
2139,7,3,6,1.0
2140,3,5,6,1.0
2141,1,2,5,1.0
2142,3,3,6,1.0
2143,2,3,4,1.0
2144,6,4,6,1.0
2145,0,1,4,7.0
2146,3,3,4,1.0
2147,5,3,5,1.0
2148,9,1,5,1.0
2149,0,2,4,1.0
2150,0,2,3,1.0
2151,3,3,5,1.0
2152,3,2,3,2.0
2153,5,3,5,1.0
2154,6,4,7,1.0
2155,0,3,2,1.0
2156,4,3,4,1.0
2157,5,3,6,1.0
2158,0,1,2,1.0
2159,7,3,6,1.0
2160,5,3,5,1.0
2161,2,1,2,2.0
2162,4,2,5,1.0
2163,0,4,6,1.0
2164,0,2,4,1.0
2165,1,4,6,1.0
2166,5,2,5,1.0
2167,4,3,6,1.0
2168,4,5,7,1.0
2169,0,4,7,1.0
2170,5,4,7,1.0
2171,3,4,6,1.0
2172,5,3,4,1.0
2173,10,2,6,1.0
2174,3,2,5,1.0
2175,8,4,6,1.0
2176,6,1,4,1.0
2177,5,3,4,1.0
2178,0,3,6,1.0
2179,3,2,3,2.0
2180,7,1,4,1.0
2181,7,2,2,1.0
2182,8,2,6,1.0
2183,5,2,6,1.0
2184,0,1,2,1.0
2185,0,4,6,2.0
2186,6,2,6,1.0
2187,3,2,3,1.0
2188,7,4,4,1.0
2189,1,2,2,1.0
2190,7,2,6,1.0
2191,3,3,7,1.0
2192,3,3,4,1.0
2193,3,3,6,1.0
2194,1,2,4,1.0
2195,7,2,3,1.0
2196,3,4,7,1.0
2197,4,3,4,1.0
2198,0,2,5,1.0
2199,0,3,4,1.0
2200,6,3,6,1.0
2201,9,3,6,1.0
2202,5,4,4,1.0
2203,5,5,7,1.0
2204,0,4,6,1.0
2205,2,3,6,1.0
2206,6,1,3,1.0
2207,0,5,7,1.0
2208,3,3,5,1.0
2209,5,3,7,1.0
2210,3,2,5,1.0
2211,0,2,5,1.0
2212,6,3,6,1.0
2213,6,3,6,1.0
2214,6,2,5,1.0
2215,6,3,6,1.0
2216,0,3,5,1.0
2217,6,3,4,1.0
2218,6,8,6,1.0
2219,0,3,4,1.0
2220,5,2,6,1.0
2221,0,4,5,1.0
2222,6,2,5,1.0
2223,4,3,5,1.0
