respondent_id,trust_scientists,value_new_experiences,value_new_experiences_a,value_help_others,value_help_others_a
1065,,1.0,,2.0,
1066,,1.0,,1.0,
1067,,1.0,,3.0,
1068,,1.0,,1.0,
1069,,4.0,,2.0,
1070,,5.0,,2.0,
1071,,3.0,,2.0,
1072,,4.0,,3.0,
1073,,3.0,,2.0,
1074,,1.0,,1.0,
1075,,6.0,,3.0,
1076,,3.0,,2.0,
1077,,2.0,,1.0,
1078,,3.0,,2.0,
1079,,2.0,,3.0,
1080,,4.0,,2.0,
1081,,2.0,,2.0,
1082,,3.0,,3.0,
1083,,4.0,,1.0,
1084,,3.0,,2.0,
1085,,5.0,,2.0,
1086,,3.0,,1.0,
1087,,2.0,,2.0,
1088,,4.0,,2.0,
1089,,2.0,,2.0,
1090,,1.0,,2.0,
1091,,2.0,,2.0,
1092,,3.0,,5.0,
1093,,3.0,,2.0,
1094,,4.0,,3.0,
1095,,1.0,,2.0,
1096,,3.0,,2.0,
1097,,2.0,,5.0,
1098,,4.0,,1.0,
1099,,3.0,,2.0,
1100,,3.0,,3.0,
1101,,2.0,,2.0,
1102,,4.0,,1.0,
1103,,2.0,,2.0,
1104,,2.0,,1.0,
1105,,3.0,,4.0,
1106,,3.0,,2.0,
1107,,2.0,,4.0,
1108,,2.0,,2.0,
1109,,2.0,,3.0,
1110,,3.0,,2.0,
1111,,2.0,,2.0,
1112,,5.0,,2.0,
1113,,5.0,,2.0,
1114,,2.0,,2.0,
1115,,5.0,,3.0,
1116,,3.0,,2.0,
1117,,2.0,,2.0,
1118,,5.0,,6.0,
1119,,5.0,,2.0,
1120,,3.0,,2.0,
1121,,4.0,,3.0,
1122,,3.0,,3.0,
1123,,2.0,,3.0,
1124,,1.0,,3.0,
1125,,2.0,,2.0,
1126,,5.0,,1.0,
1127,,4.0,,2.0,
1128,,2.0,,2.0,
1129,,3.0,,4.0,
1130,,1.0,,1.0,
1131,,2.0,,4.0,
1132,,5.0,,3.0,
1133,,5.0,,2.0,
1134,,4.0,,1.0,
1135,,3.0,,2.0,
1136,,3.0,,2.0,
1137,,3.0,,2.0,
1138,,2.0,,2.0,
1139,,3.0,,3.0,
1140,,3.0,,1.0,
1141,,4.0,,3.0,
1142,,3.0,,2.0,
1143,,5.0,,1.0,
1144,,4.0,,3.0,
1145,,2.0,,2.0,
1146,,2.0,,1.0,
1147,,1.0,,1.0,
1148,,2.0,,1.0,
1149,,4.0,,3.0,
1150,,3.0,,3.0,
1151,,1.0,,1.0,
1152,,4.0,,2.0,
1153,,1.0,,1.0,
1154,,4.0,,3.0,
1155,,3.0,,1.0,
1156,,3.0,,1.0,
1157,,4.0,,2.0,
1158,,4.0,,2.0,
1159,,4.0,,3.0,
1160,,3.0,,2.0,
1161,,4.0,,3.0,
1162,,1.0,,2.0,
1163,,4.0,,3.0,
1164,,4.0,,3.0,
1165,,4.0,,2.0,
1166,,4.0,,2.0,
1167,,3.0,,3.0,
1168,,4.0,,2.0,
1169,,5.0,,3.0,
1170,,5.0,,3.0,
1171,,4.0,,3.0,
1172,,4.0,,3.0,
1173,,4.0,,2.0,
1174,,3.0,,3.0,
1175,,3.0,,3.0,
1176,,2.0,,2.0,
1177,,4.0,,3.0,
1178,,2.0,,3.0,
1179,,6.0,,3.0,
1180,,4.0,,2.0,
1181,,3.0,,3.0,
1182,,4.0,,2.0,
1183,,3.0,,3.0,
1184,,3.0,,3.0,
1185,,4.0,,3.0,
1186,,4.0,,2.0,
1187,,2.0,,2.0,
1188,,4.0,,3.0,
1189,,3.0,,3.0,
1190,,2.0,,3.0,
1191,,4.0,,2.0,
1192,,3.0,,3.0,
1193,,3.0,,3.0,
1194,,5.0,,5.0,
1195,,6.0,,2.0,
1196,,4.0,,2.0,
1197,,2.0,,2.0,
1198,,2.0,,2.0,
1199,,4.0,,2.0,
1200,,3.0,,2.0,
1201,,2.0,,2.0,
1202,,2.0,,2.0,
1203,,5.0,,3.0,
1204,,4.0,,2.0,
1205,,2.0,,2.0,
1206,,4.0,,3.0,
1207,,1.0,,1.0,
1208,,5.0,,2.0,
1209,,1.0,,3.0,
1210,,2.0,,1.0,
1211,,4.0,,2.0,
1212,,2.0,,2.0,
1213,,1.0,,1.0,
1214,,2.0,,4.0,
1215,,2.0,,2.0,
1216,,3.0,,2.0,
1217,,2.0,,3.0,
1218,,2.0,,3.0,
1219,,2.0,,2.0,
1220,,5.0,,1.0,
1221,,1.0,,1.0,
1222,,5.0,,2.0,
1223,,2.0,,2.0,
1224,,2.0,,2.0,
1225,,2.0,,2.0,
1226,,1.0,,5.0,
1227,,3.0,,2.0,
1228,,2.0,,1.0,
1229,,4.0,,2.0,
1230,,3.0,,1.0,
1231,,4.0,,2.0,
1232,,5.0,,4.0,
1233,,3.0,,4.0,
1234,,3.0,,3.0,
1235,,3.0,,1.0,
1236,,2.0,,3.0,
1237,,5.0,,2.0,
1238,,5.0,,2.0,
1239,,2.0,,2.0,
1240,,3.0,,3.0,
1241,,4.0,,2.0,
1242,,1.0,,2.0,
1243,,5.0,,4.0,
1244,,1.0,,2.0,
1245,,1.0,,2.0,
1246,,3.0,,3.0,
1247,,3.0,,3.0,
1248,,4.0,,2.0,
1249,,2.0,,2.0,
1250,,4.0,,1.0,
1251,,1.0,,1.0,
1252,,1.0,,1.0,
1253,,3.0,,3.0,
1254,,1.0,,3.0,
1255,,5.0,,2.0,
1256,,2.0,,2.0,
1257,,2.0,,4.0,
1258,,5.0,,4.0,
1259,,1.0,,1.0,
1260,,3.0,,4.0,
1261,,1.0,,1.0,
1262,,5.0,,1.0,
1263,,2.0,,2.0,
1264,,2.0,,3.0,
1265,,3.0,,3.0,
1266,,4.0,,2.0,
1267,,3.0,,2.0,
1268,,4.0,,2.0,
1269,,2.0,,2.0,
1270,,3.0,,2.0,
1271,,2.0,,2.0,
1272,,2.0,,3.0,
1273,,4.0,,2.0,
1274,,5.0,,2.0,
1275,,3.0,,2.0,
1276,,2.0,,2.0,
1277,,2.0,,3.0,
1278,,1.0,,3.0,
1279,,2.0,,3.0,
1280,,2.0,,1.0,
1281,,4.0,,3.0,
1282,,4.0,,3.0,
1283,,8.0,,2.0,
1284,,2.0,,2.0,
1285,,3.0,,1.0,
1286,,2.0,,2.0,
1287,,2.0,,3.0,
1288,,4.0,,3.0,
1289,,2.0,,2.0,
1290,,3.0,,2.0,
1291,,3.0,,1.0,
1292,,3.0,,4.0,
1293,,4.0,,4.0,
1294,,4.0,,3.0,
1295,,2.0,,2.0,
1296,,3.0,,2.0,
1297,,3.0,,2.0,
1298,,3.0,,2.0,
1299,,2.0,,2.0,
1300,,2.0,,4.0,
1301,,2.0,,1.0,
1302,,4.0,,1.0,
1303,,4.0,,3.0,
1304,,5.0,,1.0,
1305,,3.0,,1.0,
1306,,3.0,,3.0,
1307,,2.0,,2.0,
1308,,2.0,,3.0,
1309,,3.0,,2.0,
1310,,5.0,,3.0,
1311,,3.0,,3.0,
1312,,1.0,,2.0,
1313,,3.0,,1.0,
1314,,5.0,,2.0,
1315,,5.0,,4.0,
1316,,3.0,,3.0,
1317,,3.0,,3.0,
1318,,3.0,,2.0,
1319,,3.0,,3.0,
1320,,2.0,,2.0,
1321,,2.0,,1.0,
1322,,2.0,,2.0,
1323,,3.0,,3.0,
1324,,2.0,,2.0,
1325,,4.0,,3.0,
1326,,2.0,,2.0,
1327,,1.0,,2.0,
1328,,8.0,,2.0,
1329,,3.0,,2.0,
1330,,3.0,,2.0,
1331,,3.0,,3.0,
1332,,2.0,,2.0,
1333,,3.0,,2.0,
1334,,4.0,,3.0,
1335,,3.0,,3.0,
1336,,1.0,,1.0,
1337,,5.0,,2.0,
1338,,2.0,,1.0,
1339,,5.0,,5.0,
1340,,2.0,,2.0,
1341,,3.0,,2.0,
1342,,5.0,,2.0,
1343,,2.0,,4.0,
1344,,5.0,,1.0,
1345,,3.0,,3.0,
1346,,2.0,,3.0,
1347,,1.0,,1.0,
1348,,4.0,,1.0,
1349,,4.0,,1.0,
1350,,4.0,,2.0,
1351,,2.0,,2.0,
1352,,2.0,,2.0,
1353,,3.0,,2.0,
1354,,4.0,,4.0,
1355,,3.0,,2.0,
1356,,3.0,,2.0,
1357,,2.0,,2.0,
1358,,2.0,,3.0,
1359,,4.0,,2.0,
1360,,5.0,,3.0,
1361,,5.0,,2.0,
1362,,2.0,,3.0,
1363,,6.0,,3.0,
1364,,3.0,,2.0,
1365,,2.0,,2.0,
1366,,1.0,,2.0,
1367,,3.0,,2.0,
1368,,4.0,,3.0,
1369,,2.0,,4.0,
1370,,2.0,,2.0,
1371,,1.0,,3.0,
1372,,5.0,,2.0,
1373,,1.0,,2.0,
1374,,1.0,,2.0,
1375,,2.0,,2.0,
1376,,3.0,,2.0,
1377,,5.0,,3.0,
1378,,3.0,,4.0,
1379,,3.0,,1.0,
1380,,4.0,,2.0,
1381,,3.0,,3.0,
1382,,1.0,,1.0,
1383,,4.0,,4.0,
1384,,1.0,,1.0,
1385,,2.0,,2.0,
1386,,4.0,,2.0,
1387,,1.0,,3.0,
1388,,5.0,,2.0,
1389,,2.0,,2.0,
1390,,5.0,,2.0,
1391,,2.0,,1.0,
1392,,8.0,,2.0,
1393,,4.0,,3.0,
1394,,2.0,,2.0,
1395,,2.0,,3.0,
1396,,4.0,,3.0,
1397,,3.0,,2.0,
1398,,4.0,,2.0,
1399,,3.0,,3.0,
1400,,2.0,,3.0,
1401,,2.0,,2.0,
1402,,4.0,,3.0,
1403,,1.0,,2.0,
1404,,3.0,,3.0,
1405,,2.0,,3.0,
1406,,3.0,,2.0,
1407,,3.0,,2.0,
1408,,5.0,,2.0,
1409,,5.0,,3.0,
1410,,4.0,,3.0,
1411,,4.0,,3.0,
1412,,2.0,,2.0,
1413,,4.0,,3.0,
1414,,3.0,,2.0,
1415,,4.0,,8.0,
1416,,3.0,,1.0,
1417,,4.0,,5.0,
1418,,1.0,,1.0,
1419,,5.0,,2.0,
1420,,2.0,,2.0,
1421,,2.0,,2.0,
1422,,2.0,,2.0,
1423,,2.0,,1.0,
1424,,5.0,,2.0,
1425,,2.0,,2.0,
1426,,2.0,,2.0,
1427,,2.0,,2.0,
1428,,3.0,,3.0,
1429,,1.0,,1.0,
1430,,4.0,,1.0,
1431,,3.0,,3.0,
1432,,3.0,,2.0,
1433,,5.0,,2.0,
1434,,2.0,,3.0,
1435,,1.0,,1.0,
1436,,2.0,,2.0,
1437,,4.0,,3.0,
1438,,5.0,,4.0,
1439,,5.0,,3.0,
1440,,4.0,,2.0,
1441,,1.0,,1.0,
1442,,2.0,,2.0,
1443,,2.0,,2.0,
1444,,5.0,,2.0,
1445,,3.0,,3.0,
1446,,5.0,,2.0,
1447,,5.0,,2.0,
1448,,1.0,,1.0,
1449,,2.0,,4.0,
1450,,2.0,,2.0,
1451,,2.0,,3.0,
1452,,2.0,,2.0,
1453,,5.0,,1.0,
1454,,2.0,,2.0,
1455,,1.0,,1.0,
1456,,1.0,,1.0,
1457,,5.0,,2.0,
1458,,5.0,,5.0,
1459,,5.0,,2.0,
1460,,4.0,,2.0,
1461,,5.0,,2.0,
1462,,2.0,,1.0,
1463,,5.0,,2.0,
1464,,2.0,,1.0,
1465,,5.0,,2.0,
1466,,2.0,,2.0,
1467,,2.0,,2.0,
1468,,5.0,,2.0,
1469,,1.0,,1.0,
1470,,5.0,,2.0,
1471,,2.0,,2.0,
1472,,5.0,,2.0,
1473,,3.0,,3.0,
1474,,1.0,,3.0,
1475,,4.0,,1.0,
1476,,1.0,,2.0,
1477,,2.0,,2.0,
1478,,4.0,,3.0,
1479,,3.0,,2.0,
1480,,3.0,,4.0,
1481,,3.0,,2.0,
1482,,3.0,,2.0,
1483,,3.0,,1.0,
1484,,3.0,,2.0,
1485,,5.0,,2.0,
1486,,5.0,,2.0,
1487,,3.0,,4.0,
1488,,1.0,,2.0,
1489,,3.0,,4.0,
1490,,4.0,,3.0,
1491,,2.0,,1.0,
1492,,1.0,,3.0,
1493,,4.0,,2.0,
1494,,6.0,,4.0,
1495,,5.0,,4.0,
1496,,3.0,,2.0,
1497,,4.0,,2.0,
1498,,5.0,,2.0,
1499,,3.0,,1.0,
1500,,3.0,,2.0,
1501,,2.0,,3.0,
1502,,5.0,,4.0,
1503,,5.0,,2.0,
1504,,5.0,,2.0,
1505,,2.0,,1.0,
1506,,3.0,,2.0,
1507,,1.0,,2.0,
1508,,2.0,,2.0,
1509,,3.0,,1.0,
1510,,1.0,,1.0,
1511,,4.0,,1.0,
1512,,2.0,,4.0,
1513,,4.0,,2.0,
1514,,1.0,,2.0,
1515,,5.0,,2.0,
1516,,1.0,,2.0,
1517,,1.0,,2.0,
1518,,2.0,,2.0,
1519,,5.0,,1.0,
1520,,4.0,,2.0,
1521,,5.0,,2.0,
1522,,2.0,,1.0,
1523,,2.0,,3.0,
1524,,2.0,,2.0,
1525,,2.0,,1.0,
1526,,3.0,,2.0,
1527,,5.0,,5.0,
1528,,2.0,,2.0,
1529,,3.0,,3.0,
1530,,2.0,,2.0,
1531,,2.0,,2.0,
1532,,2.0,,3.0,
1533,,2.0,,2.0,
1534,,1.0,,2.0,
1535,,2.0,,2.0,
1536,,5.0,,2.0,
1537,,2.0,,2.0,
1538,,2.0,,1.0,
1539,,4.0,,2.0,
1540,,1.0,,3.0,
1541,,3.0,,2.0,
1542,,4.0,,2.0,
1543,,5.0,,2.0,
1544,,2.0,,1.0,
1545,,1.0,,2.0,
1546,,2.0,,2.0,
1547,,3.0,,1.0,
1548,,4.0,,2.0,
1549,,5.0,,2.0,
1550,,1.0,,1.0,
1551,,2.0,,3.0,
1552,,3.0,,3.0,
1553,,3.0,,1.0,
1554,,1.0,,1.0,
1555,,1.0,,2.0,
1556,,2.0,,2.0,
1557,,5.0,,2.0,
1558,,2.0,,2.0,
1559,,1.0,,2.0,
1560,,1.0,,1.0,
1561,,6.0,,2.0,
1562,,5.0,,2.0,
1563,,4.0,,2.0,
1564,,5.0,,2.0,
1565,,2.0,,2.0,
1566,,4.0,,4.0,
1567,,3.0,,2.0,
1568,,1.0,,2.0,
1569,,4.0,,2.0,
1570,,3.0,,3.0,
1571,,3.0,,2.0,
1572,,2.0,,2.0,
1573,,2.0,,1.0,
1574,,2.0,,3.0,
1575,,5.0,,2.0,
1576,,4.0,,2.0,
1577,,1.0,,2.0,
1578,,2.0,,2.0,
1579,,2.0,,2.0,
1580,,5.0,,2.0,
1581,,4.0,,2.0,
1582,,1.0,,2.0,
1583,,3.0,,1.0,
1584,,3.0,,2.0,
1585,,2.0,,2.0,
1586,,2.0,,2.0,
1587,,3.0,,2.0,
1588,,2.0,,2.0,
1589,,1.0,,1.0,
1590,,5.0,,1.0,
1591,,5.0,,2.0,
1592,,2.0,,2.0,
1593,,2.0,,2.0,
1594,,5.0,,2.0,
1595,,2.0,,2.0,
1596,,4.0,,3.0,
1597,,5.0,,4.0,
1598,,4.0,,4.0,
1599,,1.0,,2.0,
1600,,3.0,,2.0,
1601,,2.0,,3.0,
1602,,1.0,,2.0,
1603,,2.0,,2.0,
1604,,2.0,,2.0,
1605,,3.0,,1.0,
1606,,2.0,,1.0,
1607,,8.0,,8.0,
1608,,2.0,,2.0,
1609,,2.0,,2.0,
1610,,2.0,,3.0,
1611,,5.0,,2.0,
1612,,3.0,,1.0,
1613,,4.0,,1.0,
1614,,2.0,,2.0,
1615,,8.0,,2.0,
1616,,2.0,,2.0,
1617,,1.0,,1.0,
1618,,2.0,,2.0,
1619,,2.0,,3.0,
1620,,4.0,,4.0,
1621,,2.0,,2.0,
1622,,2.0,,2.0,
1623,,5.0,,3.0,
1624,,3.0,,3.0,
1625,,3.0,,3.0,
1626,,5.0,,1.0,
1627,,4.0,,2.0,
1628,,2.0,,2.0,
1629,,2.0,,2.0,
1630,,5.0,,2.0,
1631,,2.0,,2.0,
1632,,2.0,,2.0,
1633,,5.0,,4.0,
1634,,4.0,,3.0,
1635,,2.0,,2.0,
1636,,3.0,,3.0,
1637,,3.0,,3.0,
1638,,4.0,,4.0,
1639,,2.0,,2.0,
1640,,4.0,,4.0,
1641,,2.0,,2.0,
1642,,4.0,,1.0,
1643,,3.0,,2.0,
1644,,2.0,,2.0,
1645,,4.0,,3.0,
1646,,3.0,,2.0,
1647,,4.0,,1.0,
1648,,4.0,,3.0,
1649,,4.0,,2.0,
1650,,2.0,,2.0,
1651,,2.0,,3.0,
1652,,2.0,,1.0,
1653,,4.0,,4.0,
1654,,2.0,,5.0,
1655,,4.0,,3.0,
1656,,2.0,,4.0,
1657,,1.0,,2.0,
1658,,2.0,,3.0,
1659,,1.0,,1.0,
1660,,4.0,,1.0,
1661,,5.0,,2.0,
1662,,4.0,,2.0,
1663,,2.0,,1.0,
1664,,3.0,,1.0,
1665,,3.0,,2.0,
1666,,3.0,,1.0,
1667,,2.0,,3.0,
1668,,3.0,,1.0,
1669,,1.0,,2.0,
1670,,2.0,,2.0,
1671,,4.0,,2.0,
1672,,1.0,,2.0,
1673,,1.0,,2.0,
1674,,3.0,,3.0,
1675,,3.0,,2.0,
1676,,4.0,,3.0,
1677,,4.0,,3.0,
1678,,3.0,,3.0,
1679,,4.0,,3.0,
1680,,2.0,,2.0,
1681,,3.0,,1.0,
1682,,3.0,,3.0,
1683,,4.0,,3.0,
1684,,2.0,,1.0,
1685,,2.0,,5.0,
1686,,4.0,,2.0,
1687,,4.0,,3.0,
1688,,2.0,,1.0,
1689,,1.0,,2.0,
1690,,2.0,,3.0,
1691,,4.0,,2.0,
1692,,4.0,,3.0,
1693,,2.0,,2.0,
1694,,4.0,,2.0,
1695,,2.0,,2.0,
1696,,2.0,,1.0,
1697,,3.0,,2.0,
1698,,4.0,,2.0,
1699,,2.0,,3.0,
1700,,2.0,,2.0,
1701,,3.0,,2.0,
1702,,1.0,,2.0,
1703,,5.0,,3.0,
1704,,2.0,,2.0,
1705,,3.0,,2.0,
1706,,3.0,,3.0,
1707,,3.0,,4.0,
1708,,1.0,,2.0,
1709,,2.0,,2.0,
1710,,2.0,,3.0,
1711,,5.0,,1.0,
1712,,5.0,,2.0,
1713,,2.0,,2.0,
1714,,3.0,,2.0,
1715,,3.0,,2.0,
1716,,3.0,,2.0,
1717,,1.0,,2.0,
1718,,2.0,,1.0,
1719,,3.0,,3.0,
1720,,3.0,,2.0,
1721,,1.0,,1.0,
1722,,5.0,,1.0,
1723,,4.0,,3.0,
1724,,1.0,,2.0,
1725,,4.0,,3.0,
1726,,3.0,,5.0,
1727,,3.0,,2.0,
1728,,2.0,,2.0,
1729,,4.0,,3.0,
1730,,3.0,,2.0,
1731,,5.0,,2.0,
1732,,3.0,,2.0,
1733,,1.0,,2.0,
1734,,4.0,,3.0,
1735,,4.0,,2.0,
1736,,2.0,,2.0,
1737,,5.0,,5.0,
1738,,2.0,,3.0,
1739,,1.0,,1.0,
1740,,3.0,,2.0,
1741,,3.0,,1.0,
1742,,2.0,,3.0,
1743,,3.0,,1.0,
1744,,4.0,,4.0,
1745,,3.0,,2.0,
1746,,4.0,,3.0,
1747,,1.0,,1.0,
1748,,3.0,,2.0,
1749,,3.0,,2.0,
1750,,4.0,,2.0,
1751,,4.0,,2.0,
1752,,2.0,,2.0,
1753,,2.0,,2.0,
1754,,2.0,,2.0,
1755,,5.0,,1.0,
1756,,1.0,,2.0,
1757,,3.0,,1.0,
1758,,2.0,,2.0,
1759,,4.0,,1.0,
1760,,5.0,,2.0,
1761,,1.0,,1.0,
1762,,4.0,,1.0,
1763,,4.0,,4.0,
1764,,1.0,,1.0,
1765,,2.0,,3.0,
1766,,3.0,,4.0,
1767,,2.0,,2.0,
1768,,2.0,,3.0,
1769,,4.0,,2.0,
1770,,3.0,,3.0,
1771,,2.0,,2.0,
1772,,4.0,,2.0,
1773,,2.0,,1.0,
1774,,3.0,,1.0,
1775,,3.0,,3.0,
1776,,2.0,,3.0,
1777,,3.0,,3.0,
1778,,2.0,,3.0,
1779,,1.0,,2.0,
1780,,3.0,,2.0,
1781,,2.0,,3.0,
1782,,4.0,,3.0,
1783,,3.0,,2.0,
1784,,2.0,,2.0,
1785,,2.0,,2.0,
1786,,3.0,,2.0,
1787,,5.0,,2.0,
1788,,5.0,,3.0,
1789,,3.0,,2.0,
1790,,3.0,,1.0,
1791,,3.0,,4.0,
1792,,3.0,,2.0,
1793,,2.0,,2.0,
1794,,2.0,,2.0,
1795,,3.0,,3.0,
1796,,2.0,,2.0,
1797,,2.0,,2.0,
1798,,1.0,,1.0,
1799,,2.0,,2.0,
1800,,3.0,,1.0,
1801,,2.0,,2.0,
1802,,3.0,,1.0,
1803,,4.0,,2.0,
1804,,2.0,,3.0,
1805,,2.0,,2.0,
1806,,3.0,,3.0,
1807,,2.0,,4.0,
1808,,2.0,,2.0,
1809,,2.0,,2.0,
1810,,4.0,,2.0,
1811,,4.0,,5.0,
1812,,1.0,,1.0,
1813,,3.0,,2.0,
1814,,3.0,,3.0,
1815,,5.0,,1.0,
1816,,2.0,,3.0,
1817,,2.0,,2.0,
1818,,2.0,,1.0,
1819,,2.0,,2.0,
1820,,2.0,,1.0,
1821,,1.0,,2.0,
1822,,2.0,,2.0,
1823,,2.0,,3.0,
1824,,2.0,,3.0,
1825,,5.0,,2.0,
1826,,1.0,,2.0,
1827,,2.0,,2.0,
1828,,5.0,,2.0,
1829,,1.0,,2.0,
1830,,5.0,,4.0,
1831,,5.0,,2.0,
1832,,2.0,,2.0,
1833,,3.0,,2.0,
1834,,5.0,,2.0,
1835,,2.0,,1.0,
1836,,5.0,,5.0,
1837,,2.0,,2.0,
1838,,2.0,,2.0,
1839,,4.0,,2.0,
1840,,5.0,,2.0,
1841,,3.0,,1.0,
1842,,5.0,,2.0,
1843,,4.0,,2.0,
1844,,2.0,,3.0,
1845,,2.0,,2.0,
1846,,4.0,,2.0,
1847,,2.0,,3.0,
1848,,5.0,,3.0,
1849,,2.0,,2.0,
1850,,3.0,,2.0,
1851,,5.0,,2.0,
1852,,6.0,,1.0,
1853,,3.0,,2.0,
1854,,3.0,,2.0,
1855,,3.0,,3.0,
1856,,4.0,,2.0,
1857,,3.0,,1.0,
1858,,2.0,,2.0,
1859,,1.0,,2.0,
1860,,3.0,,2.0,
1861,,2.0,,2.0,
1862,,1.0,,2.0,
1863,,2.0,,2.0,
1864,,2.0,,3.0,
1865,,5.0,,3.0,
1866,,3.0,,3.0,
1867,,5.0,,5.0,
1868,,5.0,,2.0,
1869,,2.0,,1.0,
1870,,1.0,,3.0,
1871,,3.0,,2.0,
1872,,1.0,,2.0,
1873,,3.0,,2.0,
1874,,3.0,,2.0,
1875,,8.0,,2.0,
1876,,3.0,,3.0,
1877,,2.0,,1.0,
1878,,2.0,,2.0,
1879,,2.0,,1.0,
1880,,4.0,,2.0,
1881,,2.0,,3.0,
1882,,4.0,,2.0,
1883,,5.0,,4.0,
1884,,4.0,,2.0,
1885,,3.0,,3.0,
1886,,3.0,,4.0,
1887,,5.0,,2.0,
1888,,2.0,,2.0,
1889,,2.0,,1.0,
1890,,2.0,,2.0,
1891,,2.0,,1.0,
1892,,3.0,,4.0,
1893,,5.0,,3.0,
1894,,2.0,,2.0,
1895,,4.0,,2.0,
1896,,1.0,,1.0,
1897,,3.0,,2.0,
1898,,5.0,,3.0,
1899,,5.0,,2.0,
1900,,6.0,,2.0,
1901,,3.0,,3.0,
1902,,3.0,,2.0,
1903,,3.0,,3.0,
1904,,4.0,,2.0,
1905,,4.0,,1.0,
1906,,2.0,,3.0,
1907,,2.0,,2.0,
1908,,4.0,,3.0,
1909,,3.0,,1.0,
1910,,5.0,,4.0,
1911,,1.0,,2.0,
1912,,3.0,,3.0,
1913,,3.0,,2.0,
1914,,4.0,,5.0,
1915,,2.0,,2.0,
1916,,3.0,,3.0,
1917,,3.0,,2.0,
1918,,3.0,,3.0,
1919,,2.0,,4.0,
1920,,2.0,,3.0,
1921,,3.0,,2.0,
1922,,4.0,,2.0,
1923,,2.0,,2.0,
1924,,5.0,,2.0,
1925,,2.0,,3.0,
1926,,3.0,,2.0,
1927,,2.0,,3.0,
1928,,2.0,,3.0,
1929,,2.0,,1.0,
1930,,3.0,,2.0,
1931,,3.0,,3.0,
1932,,2.0,,5.0,
1933,,2.0,,2.0,
1934,,3.0,,2.0,
1935,,2.0,,3.0,
1936,,2.0,,2.0,
1937,,1.0,,1.0,
1938,,3.0,,2.0,
1939,,4.0,,3.0,
1940,,3.0,,2.0,
1941,,2.0,,2.0,
1942,,5.0,,2.0,
1943,,3.0,,3.0,
1944,,3.0,,3.0,
1945,,1.0,,4.0,
1946,,4.0,,2.0,
1947,,2.0,,3.0,
1948,,3.0,,3.0,
1949,,5.0,,2.0,
1950,,2.0,,2.0,
1951,,3.0,,2.0,
1952,,2.0,,2.0,
1953,,3.0,,3.0,
1954,,1.0,,5.0,
1955,,2.0,,2.0,
1956,,2.0,,2.0,
1957,,3.0,,2.0,
1958,,2.0,,2.0,
1959,,4.0,,2.0,
1960,,4.0,,1.0,
1961,,2.0,,3.0,
1962,,6.0,,4.0,
1963,,1.0,,1.0,
1964,,3.0,,2.0,
1965,,2.0,,2.0,
1966,,2.0,,3.0,
1967,,6.0,,6.0,
1968,,5.0,,2.0,
1969,,5.0,,2.0,
1970,,5.0,,2.0,
1971,,2.0,,2.0,
1972,,3.0,,2.0,
1973,,1.0,,2.0,
1974,,3.0,,2.0,
1975,,2.0,,3.0,
1976,,3.0,,2.0,
1977,,4.0,,3.0,
1978,,3.0,,3.0,
1979,,2.0,,2.0,
1980,,5.0,,2.0,
1981,,1.0,,2.0,
1982,,2.0,,2.0,
1983,,5.0,,3.0,
1984,,2.0,,2.0,
1985,,5.0,,2.0,
1986,,5.0,,2.0,
1987,,5.0,,1.0,
1988,,3.0,,3.0,
1989,,3.0,,2.0,
1990,,5.0,,4.0,
1991,,2.0,,3.0,
1992,,2.0,,1.0,
1993,,2.0,,3.0,
1994,,2.0,,4.0,
1995,,2.0,,2.0,
1996,,1.0,,3.0,
1997,,4.0,,3.0,
1998,,3.0,,4.0,
1999,,6.0,,4.0,
2000,,4.0,,3.0,
2001,,3.0,,4.0,
2002,,2.0,,1.0,
2003,,1.0,,1.0,
2004,,2.0,,2.0,
2005,,2.0,,2.0,
2006,,3.0,,3.0,
2007,,5.0,,2.0,
2008,,1.0,,1.0,
2009,,4.0,,2.0,
2010,,2.0,,2.0,
2011,,4.0,,2.0,
2012,,1.0,,3.0,
2013,,3.0,,4.0,
2014,,3.0,,2.0,
2015,,3.0,,3.0,
2016,,4.0,,3.0,
2017,,6.0,,2.0,
2018,,5.0,,3.0,
2019,,1.0,,2.0,
2020,,3.0,,2.0,
2021,,4.0,,3.0,
2022,,5.0,,2.0,
2023,,4.0,,3.0,
2024,,1.0,,1.0,
2025,,2.0,,1.0,
2026,,1.0,,1.0,
2027,,5.0,,1.0,
2028,,2.0,,2.0,
2029,,2.0,,2.0,
2030,,2.0,,4.0,
2031,,3.0,,2.0,
2032,,4.0,,3.0,
2033,,3.0,,2.0,
2034,,5.0,,3.0,
2035,,4.0,,2.0,
2036,,6.0,,3.0,
2037,,4.0,,2.0,
2038,,4.0,,3.0,
2039,,6.0,,2.0,
2040,,4.0,,1.0,
2041,,1.0,,5.0,
2042,,2.0,,2.0,
2043,,1.0,,2.0,
2044,,2.0,,1.0,
2045,,3.0,,2.0,
2046,,1.0,,2.0,
2047,,3.0,,2.0,
2048,,3.0,,1.0,
2049,,1.0,,2.0,
2050,,4.0,,2.0,
2051,,1.0,,1.0,
2052,,3.0,,1.0,
2053,,3.0,,3.0,
2054,,2.0,,2.0,
2055,,2.0,,1.0,
2056,,5.0,,1.0,
2057,,2.0,,2.0,
2058,,5.0,,1.0,
2059,,2.0,,1.0,
2060,,4.0,,1.0,
